16.9170 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor instance at 0x10fe85320>, name='window1', pos=[0, 0], screen=0, size=array([1280,  800]), stereo=False, units=u'norm', useFBO=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
145.5827 	DATA 	Keypress: space
145.7664 	DATA 	Keypress: space
145.9166 	DATA 	Keypress: space
146.1005 	DATA 	Keypress: space
146.2860 	DATA 	Keypress: space
146.4839 	DATA 	Keypress: space
146.6512 	DATA 	Keypress: space
147.4366 	DATA 	Keypress: space
147.4530 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
147.4536 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
147.4541 	EXP 	New trial (rep=0, index=0): None
147.4843 	EXP 	fixed_fixation: autoDraw = False
147.4843 	EXP 	feedback_score: text = 'Your trial score is 0.1. \nYour total score is 12.0'
147.4843 	EXP 	feedback_score: autoDraw = True
147.5862 	DATA 	Keypress: space
147.8205 	DATA 	Keypress: space
148.4552 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
149.2631 	EXP 	New trial (rep=20, index=0): None
149.2632 	EXP 	window1: recordFrameIntervals = False
149.2632 	EXP 	window1: recordFrameIntervals = False
149.2714 	EXP 	feedback_score: autoDraw = False
149.2715 	EXP 	window1: recordFrameIntervals = False
150.4428 	EXP 	window1: recordFrameIntervals = False
150.4428 	WARNING 	We overshot the intended duration of ITI_isi by 0.6796s. The intervening code took too long to execute.
150.4434 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
150.4437 	EXP 	New trial (rep=0, index=0): None
150.4572 	EXP 	fixed_fixation: autoDraw = True
152.5637 	DATA 	Keypress: space
152.7311 	DATA 	Keypress: space
152.9167 	DATA 	Keypress: space
153.0986 	DATA 	Keypress: space
153.2656 	DATA 	Keypress: space
153.9839 	DATA 	Keypress: space
153.9999 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
154.0003 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
154.0006 	EXP 	New trial (rep=0, index=0): None
154.0316 	EXP 	fixed_fixation: autoDraw = False
154.0316 	EXP 	feedback_score: text = 'Your trial score is 0.4. \nYour total score is 12.4'
154.0316 	EXP 	feedback_score: autoDraw = True
154.1172 	DATA 	Keypress: space
154.3178 	DATA 	Keypress: space
155.0017 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
155.8091 	EXP 	New trial (rep=21, index=0): None
155.8092 	EXP 	window1: recordFrameIntervals = False
155.8093 	EXP 	window1: recordFrameIntervals = False
155.8187 	EXP 	feedback_score: autoDraw = False
155.8188 	EXP 	window1: recordFrameIntervals = False
157.1217 	EXP 	window1: recordFrameIntervals = False
157.1217 	WARNING 	We overshot the intended duration of ITI_isi by 0.8124s. The intervening code took too long to execute.
157.1224 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
157.1227 	EXP 	New trial (rep=0, index=0): None
157.1382 	EXP 	fixed_fixation: autoDraw = True
158.9279 	DATA 	Keypress: space
159.0947 	DATA 	Keypress: space
159.2617 	DATA 	Keypress: space
159.4288 	DATA 	Keypress: space
159.5949 	DATA 	Keypress: space
160.0804 	DATA 	Keypress: space
160.2472 	DATA 	Keypress: space
160.2638 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
160.2643 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
160.2648 	EXP 	New trial (rep=0, index=0): None
160.2949 	EXP 	fixed_fixation: autoDraw = False
160.2949 	EXP 	feedback_score: text = 'Your trial score is 0.3. \nYour total score is 12.7'
160.2949 	EXP 	feedback_score: autoDraw = True
160.4138 	DATA 	Keypress: space
161.2648 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
162.0905 	EXP 	New trial (rep=22, index=0): None
162.0906 	EXP 	window1: recordFrameIntervals = False
162.0907 	EXP 	window1: recordFrameIntervals = False
162.0989 	EXP 	feedback_score: autoDraw = False
162.0990 	EXP 	window1: recordFrameIntervals = False
162.8891 	EXP 	window1: recordFrameIntervals = False
162.8891 	WARNING 	We overshot the intended duration of ITI_isi by 0.2984s. The intervening code took too long to execute.
162.8898 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
162.8903 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
162.8908 	EXP 	New trial (rep=0, index=0): None
162.9005 	EXP 	peak_fixation: autoDraw = True
164.7905 	DATA 	Keypress: space
164.9571 	DATA 	Keypress: space
165.1235 	DATA 	Keypress: space
165.2917 	DATA 	Keypress: space
165.4604 	DATA 	Keypress: space
165.6272 	DATA 	Keypress: space
166.4431 	DATA 	Keypress: space
166.6100 	DATA 	Keypress: space
166.7778 	DATA 	Keypress: space
166.9441 	DATA 	Keypress: space
167.7633 	DATA 	Keypress: space
168.4148 	DATA 	Keypress: space
168.5976 	DATA 	Keypress: space
168.7655 	DATA 	Keypress: space
168.9655 	DATA 	Keypress: space
169.0988 	DATA 	Keypress: space
169.3163 	DATA 	Keypress: space
171.8886 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
171.8891 	EXP 	New trial (rep=0, index=0): None
171.9197 	EXP 	peak_fixation: autoDraw = False
171.9197 	EXP 	peak_fixation: autoDraw = False
171.9197 	EXP 	feedback_score: text = 'Your trial score is -1.8. \nYour total score is 10.9'
171.9197 	EXP 	feedback_score: autoDraw = True
172.8900 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
173.6942 	EXP 	New trial (rep=23, index=0): None
173.6943 	EXP 	window1: recordFrameIntervals = False
173.6943 	EXP 	window1: recordFrameIntervals = False
173.7069 	EXP 	feedback_score: autoDraw = False
173.7070 	EXP 	window1: recordFrameIntervals = False
174.8630 	EXP 	window1: recordFrameIntervals = False
174.8630 	WARNING 	We overshot the intended duration of ITI_isi by 0.6687s. The intervening code took too long to execute.
174.8636 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
174.8639 	EXP 	New trial (rep=0, index=0): None
174.8761 	EXP 	fixed_fixation: autoDraw = True
177.5004 	DATA 	Keypress: space
177.6676 	DATA 	Keypress: space
177.8346 	DATA 	Keypress: space
178.1524 	DATA 	Keypress: space
178.1686 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
178.1691 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
178.1696 	EXP 	New trial (rep=0, index=0): None
178.1997 	EXP 	fixed_fixation: autoDraw = False
178.1997 	EXP 	feedback_score: text = 'Your trial score is 0.7. \nYour total score is 11.6'
178.1997 	EXP 	feedback_score: autoDraw = True
178.3692 	DATA 	Keypress: space
179.1695 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
179.9810 	EXP 	New trial (rep=24, index=0): None
179.9811 	EXP 	window1: recordFrameIntervals = False
179.9811 	EXP 	window1: recordFrameIntervals = False
179.9869 	EXP 	feedback_score: autoDraw = False
179.9870 	EXP 	window1: recordFrameIntervals = False
180.6931 	EXP 	window1: recordFrameIntervals = False
180.6931 	WARNING 	We overshot the intended duration of ITI_isi by 0.2120s. The intervening code took too long to execute.
180.6937 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
180.6940 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
180.6943 	EXP 	New trial (rep=0, index=0): None
180.7052 	EXP 	peak_fixation: autoDraw = True
183.1127 	DATA 	Keypress: space
183.2790 	DATA 	Keypress: space
183.4626 	DATA 	Keypress: space
183.6306 	DATA 	Keypress: space
184.2150 	DATA 	Keypress: space
184.3819 	DATA 	Keypress: space
184.5485 	DATA 	Keypress: space
185.8848 	DATA 	Keypress: space
186.1190 	DATA 	Keypress: space
188.6074 	DATA 	Keypress: space
188.7741 	DATA 	Keypress: space
188.9922 	DATA 	Keypress: space
189.6931 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
189.6937 	EXP 	New trial (rep=0, index=0): None
189.7242 	EXP 	peak_fixation: autoDraw = False
189.7242 	EXP 	peak_fixation: autoDraw = False
189.7242 	EXP 	feedback_score: text = 'Your trial score is -1.3. \nYour total score is 10.3'
189.7242 	EXP 	feedback_score: autoDraw = True
190.6948 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
191.5120 	EXP 	New trial (rep=25, index=0): None
191.5122 	EXP 	window1: recordFrameIntervals = False
191.5122 	EXP 	window1: recordFrameIntervals = False
191.5280 	EXP 	feedback_score: autoDraw = False
191.5281 	EXP 	window1: recordFrameIntervals = False
192.9185 	EXP 	window1: recordFrameIntervals = False
192.9185 	WARNING 	We overshot the intended duration of ITI_isi by 0.9063s. The intervening code took too long to execute.
192.9190 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
192.9194 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
192.9197 	EXP 	New trial (rep=0, index=0): None
192.9311 	EXP 	peak_fixation: autoDraw = True
193.9516 	DATA 	Keypress: space
194.1192 	DATA 	Keypress: space
194.2862 	DATA 	Keypress: space
194.4532 	DATA 	Keypress: space
194.9378 	DATA 	Keypress: space
195.1216 	DATA 	Keypress: space
195.2887 	DATA 	Keypress: space
195.5057 	DATA 	Keypress: space
195.9399 	DATA 	Keypress: space
196.1070 	DATA 	Keypress: space
196.2907 	DATA 	Keypress: space
196.4412 	DATA 	Keypress: space
201.9192 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
201.9197 	EXP 	New trial (rep=0, index=0): None
201.9503 	EXP 	peak_fixation: autoDraw = False
201.9503 	EXP 	peak_fixation: autoDraw = False
201.9503 	EXP 	feedback_score: text = 'Your trial score is -1.2. \nYour total score is 9.1'
201.9503 	EXP 	feedback_score: autoDraw = True
202.9206 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
203.7252 	EXP 	New trial (rep=26, index=0): None
203.7253 	EXP 	window1: recordFrameIntervals = False
203.7254 	EXP 	window1: recordFrameIntervals = False
203.7375 	EXP 	feedback_score: autoDraw = False
203.7375 	EXP 	window1: recordFrameIntervals = False
204.3811 	EXP 	window1: recordFrameIntervals = False
204.3811 	WARNING 	We overshot the intended duration of ITI_isi by 0.1557s. The intervening code took too long to execute.
204.3817 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
204.3820 	EXP 	New trial (rep=0, index=0): None
204.3889 	EXP 	fixed_fixation: autoDraw = True
205.8943 	DATA 	Keypress: space
206.0302 	DATA 	Keypress: space
206.1973 	DATA 	Keypress: space
206.3955 	DATA 	Keypress: space
206.8806 	DATA 	Keypress: space
207.0637 	DATA 	Keypress: space
207.2309 	DATA 	Keypress: space
207.9979 	DATA 	Keypress: space
208.0146 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
208.0149 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
208.0152 	EXP 	New trial (rep=0, index=0): None
208.0467 	EXP 	fixed_fixation: autoDraw = False
208.0467 	EXP 	feedback_score: text = 'Your trial score is 0.3. \nYour total score is 9.4'
208.0467 	EXP 	feedback_score: autoDraw = True
208.1833 	DATA 	Keypress: space
209.0167 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
209.8177 	EXP 	New trial (rep=27, index=0): None
209.8178 	EXP 	window1: recordFrameIntervals = False
209.8178 	EXP 	window1: recordFrameIntervals = False
209.8338 	EXP 	feedback_score: autoDraw = False
209.8339 	EXP 	window1: recordFrameIntervals = False
211.1143 	EXP 	window1: recordFrameIntervals = False
211.1144 	WARNING 	We overshot the intended duration of ITI_isi by 0.7965s. The intervening code took too long to execute.
211.1149 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
211.1153 	EXP 	New trial (rep=0, index=0): None
211.1199 	EXP 	fixed_fixation: autoDraw = True
214.4628 	DATA 	Keypress: space
214.4792 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
214.4797 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
214.4802 	EXP 	New trial (rep=0, index=0): None
214.5104 	EXP 	fixed_fixation: autoDraw = False
214.5104 	EXP 	feedback_score: text = 'Your trial score is 0.9. \nYour total score is 10.3'
214.5104 	EXP 	feedback_score: autoDraw = True
214.6297 	DATA 	Keypress: space
215.4800 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
216.2904 	EXP 	New trial (rep=28, index=0): None
216.2906 	EXP 	window1: recordFrameIntervals = False
216.2906 	EXP 	window1: recordFrameIntervals = False
216.2976 	EXP 	feedback_score: autoDraw = False
216.2977 	EXP 	window1: recordFrameIntervals = False
217.7061 	EXP 	window1: recordFrameIntervals = False
217.7061 	WARNING 	We overshot the intended duration of ITI_isi by 0.9155s. The intervening code took too long to execute.
217.7067 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
217.7071 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
217.7074 	EXP 	New trial (rep=0, index=0): None
217.7172 	EXP 	peak_fixation: autoDraw = True
220.0414 	DATA 	Keypress: space
220.2084 	DATA 	Keypress: space
220.3751 	DATA 	Keypress: space
220.5587 	DATA 	Keypress: space
220.8259 	DATA 	Keypress: space
221.0268 	DATA 	Keypress: space
221.9460 	DATA 	Keypress: space
222.1627 	DATA 	Keypress: space
223.0808 	DATA 	Keypress: space
226.7045 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
226.7048 	EXP 	New trial (rep=0, index=0): None
226.7364 	EXP 	peak_fixation: autoDraw = False
226.7364 	EXP 	peak_fixation: autoDraw = False
226.7364 	EXP 	feedback_score: text = 'Your trial score is -1.0. \nYour total score is 9.3'
226.7364 	EXP 	feedback_score: autoDraw = True
227.7066 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
228.5102 	EXP 	New trial (rep=29, index=0): None
228.5103 	EXP 	window1: recordFrameIntervals = False
228.5103 	EXP 	window1: recordFrameIntervals = False
228.5237 	EXP 	feedback_score: autoDraw = False
228.5237 	EXP 	window1: recordFrameIntervals = False
229.9354 	EXP 	window1: recordFrameIntervals = False
229.9354 	WARNING 	We overshot the intended duration of ITI_isi by 0.9251s. The intervening code took too long to execute.
229.9361 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
229.9364 	EXP 	New trial (rep=0, index=0): None
229.9433 	EXP 	fixed_fixation: autoDraw = True
232.5511 	DATA 	Keypress: space
232.7517 	DATA 	Keypress: space
232.9181 	DATA 	Keypress: space
233.0546 	DATA 	Keypress: space
233.0859 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
233.0864 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
233.0869 	EXP 	New trial (rep=0, index=0): None
233.1167 	EXP 	fixed_fixation: autoDraw = False
233.1167 	EXP 	feedback_score: text = 'Your trial score is 0.7. \nYour total score is 10.0'
233.1167 	EXP 	feedback_score: autoDraw = True
234.0865 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
234.9314 	EXP 	New trial (rep=30, index=0): None
234.9316 	EXP 	window1: recordFrameIntervals = False
234.9316 	EXP 	window1: recordFrameIntervals = False
234.9372 	EXP 	feedback_score: autoDraw = False
234.9373 	EXP 	window1: recordFrameIntervals = False
235.5263 	EXP 	window1: recordFrameIntervals = False
235.5263 	WARNING 	We overshot the intended duration of ITI_isi by 0.0947s. The intervening code took too long to execute.
235.5269 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
235.5272 	EXP 	New trial (rep=0, index=0): None
235.5386 	EXP 	fixed_fixation: autoDraw = True
238.6805 	DATA 	Keypress: space
238.6967 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
238.6970 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
238.6973 	EXP 	New trial (rep=0, index=0): None
238.7287 	EXP 	fixed_fixation: autoDraw = False
238.7287 	EXP 	feedback_score: text = 'Your trial score is 1. \nYour total score is 11.0'
238.7287 	EXP 	feedback_score: autoDraw = True
238.8483 	DATA 	Keypress: space
239.0486 	DATA 	Keypress: space
239.1820 	DATA 	Keypress: space
239.6983 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
240.5041 	EXP 	New trial (rep=31, index=0): None
240.5041 	EXP 	window1: recordFrameIntervals = False
240.5042 	EXP 	window1: recordFrameIntervals = False
240.5159 	EXP 	feedback_score: autoDraw = False
240.5160 	EXP 	window1: recordFrameIntervals = False
241.0322 	EXP 	window1: recordFrameIntervals = False
241.0322 	WARNING 	We overshot the intended duration of ITI_isi by 0.0280s. The intervening code took too long to execute.
241.0328 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
241.0331 	EXP 	New trial (rep=0, index=0): None
241.0503 	EXP 	fixed_fixation: autoDraw = True
243.6581 	DATA 	Keypress: space
243.8582 	DATA 	Keypress: space
244.0257 	DATA 	Keypress: space
244.1927 	DATA 	Keypress: space
244.2092 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
244.2097 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
244.2102 	EXP 	New trial (rep=0, index=0): None
244.2405 	EXP 	fixed_fixation: autoDraw = False
244.2405 	EXP 	feedback_score: text = 'Your trial score is 0.6. \nYour total score is 11.6'
244.2405 	EXP 	feedback_score: autoDraw = True
244.3613 	DATA 	Keypress: space
245.2100 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
246.0111 	EXP 	New trial (rep=32, index=0): None
246.0112 	EXP 	window1: recordFrameIntervals = False
246.0112 	EXP 	window1: recordFrameIntervals = False
246.0276 	EXP 	feedback_score: autoDraw = False
246.0277 	EXP 	window1: recordFrameIntervals = False
246.7610 	EXP 	window1: recordFrameIntervals = False
246.7610 	WARNING 	We overshot the intended duration of ITI_isi by 0.2498s. The intervening code took too long to execute.
246.7616 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
246.7619 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
246.7622 	EXP 	New trial (rep=0, index=0): None
246.7792 	EXP 	peak_fixation: autoDraw = True
255.7660 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
255.7663 	EXP 	New trial (rep=0, index=0): None
255.7984 	EXP 	peak_fixation: autoDraw = False
255.7984 	EXP 	peak_fixation: autoDraw = False
255.7984 	EXP 	feedback_score: text = 'Your trial score is -0.1. \nYour total score is 11.5'
255.7984 	EXP 	feedback_score: autoDraw = True
256.7678 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
257.5725 	EXP 	New trial (rep=33, index=0): None
257.5726 	EXP 	window1: recordFrameIntervals = False
257.5726 	EXP 	window1: recordFrameIntervals = False
257.5856 	EXP 	feedback_score: autoDraw = False
257.5860 	EXP 	window1: recordFrameIntervals = False
258.9964 	EXP 	window1: recordFrameIntervals = False
258.9965 	WARNING 	We overshot the intended duration of ITI_isi by 0.9238s. The intervening code took too long to execute.
258.9970 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
258.9974 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
258.9977 	EXP 	New trial (rep=0, index=0): None
259.0052 	EXP 	peak_fixation: autoDraw = True
267.9927 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
267.9932 	EXP 	New trial (rep=0, index=0): None
268.0243 	EXP 	peak_fixation: autoDraw = False
268.0243 	EXP 	peak_fixation: autoDraw = False
268.0243 	EXP 	feedback_score: text = 'Your trial score is 0. \nYour total score is 11.5'
268.0243 	EXP 	feedback_score: autoDraw = True
268.9940 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
269.7947 	EXP 	New trial (rep=34, index=0): None
269.7948 	EXP 	window1: recordFrameIntervals = False
269.7948 	EXP 	window1: recordFrameIntervals = False
269.8116 	EXP 	feedback_score: autoDraw = False
269.8117 	EXP 	window1: recordFrameIntervals = False
271.2072 	EXP 	window1: recordFrameIntervals = False
271.2073 	WARNING 	We overshot the intended duration of ITI_isi by 0.9124s. The intervening code took too long to execute.
271.2078 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
271.2081 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
271.2085 	EXP 	New trial (rep=0, index=0): None
271.2147 	EXP 	peak_fixation: autoDraw = True
280.2017 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
280.2021 	EXP 	New trial (rep=0, index=0): None
280.2338 	EXP 	peak_fixation: autoDraw = False
280.2338 	EXP 	peak_fixation: autoDraw = False
280.2338 	EXP 	feedback_score: text = 'Your trial score is 0. \nYour total score is 11.5'
280.2338 	EXP 	feedback_score: autoDraw = True
281.2033 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
282.0350 	EXP 	New trial (rep=35, index=0): None
282.0351 	EXP 	window1: recordFrameIntervals = False
282.0351 	EXP 	window1: recordFrameIntervals = False
282.0543 	EXP 	feedback_score: autoDraw = False
282.0544 	EXP 	window1: recordFrameIntervals = False
283.3454 	EXP 	window1: recordFrameIntervals = False
283.3454 	WARNING 	We overshot the intended duration of ITI_isi by 0.8103s. The intervening code took too long to execute.
283.3460 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
283.3463 	EXP 	New trial (rep=0, index=0): None
283.3571 	EXP 	fixed_fixation: autoDraw = True
322.6091 	DATA 	Keypress: escape
