12.7536 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor instance at 0x10f5ff320>, name='window1', pos=[0, 0], screen=0, size=array([1280,  800]), stereo=False, units=u'norm', useFBO=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
152.6063 	EXP 	feedback_score: autoDraw = False
152.6064 	EXP 	window1: recordFrameIntervals = False
153.6952 	EXP 	window1: recordFrameIntervals = False
153.6952 	WARNING 	We overshot the intended duration of ITI_isi by 0.6002s. The intervening code took too long to execute.
153.6958 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
153.6962 	EXP 	New trial (rep=0, index=0): None
153.7087 	EXP 	fixed_fixation: autoDraw = True
156.1514 	DATA 	Keypress: space
156.3502 	DATA 	Keypress: space
156.5166 	DATA 	Keypress: space
156.6838 	DATA 	Keypress: space
156.8510 	DATA 	Keypress: space
156.8672 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
156.8676 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
156.8679 	EXP 	New trial (rep=0, index=0): None
156.8989 	EXP 	fixed_fixation: autoDraw = False
156.8989 	EXP 	feedback_score: text = 'Your trial score is 0.6. \nYour total score is 11.3'
156.8989 	EXP 	feedback_score: autoDraw = True
157.0183 	DATA 	Keypress: space
157.8688 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
158.6708 	EXP 	New trial (rep=20, index=0): None
158.6709 	EXP 	window1: recordFrameIntervals = False
158.6709 	EXP 	window1: recordFrameIntervals = False
158.6860 	EXP 	feedback_score: autoDraw = False
158.6861 	EXP 	window1: recordFrameIntervals = False
160.0983 	EXP 	window1: recordFrameIntervals = False
160.0983 	WARNING 	We overshot the intended duration of ITI_isi by 0.9273s. The intervening code took too long to execute.
160.0989 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
160.0992 	EXP 	New trial (rep=0, index=0): None
160.1056 	EXP 	fixed_fixation: autoDraw = True
162.0453 	DATA 	Keypress: space
162.2125 	DATA 	Keypress: space
162.3798 	DATA 	Keypress: space
162.5465 	DATA 	Keypress: space
162.7469 	DATA 	Keypress: space
162.9135 	DATA 	Keypress: space
163.0811 	DATA 	Keypress: space
163.2646 	DATA 	Keypress: space
163.2810 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
163.2814 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
163.2818 	EXP 	New trial (rep=0, index=0): None
163.3125 	EXP 	fixed_fixation: autoDraw = False
163.3125 	EXP 	feedback_score: text = 'Your trial score is 0.2. \nYour total score is 11.5'
163.3125 	EXP 	feedback_score: autoDraw = True
163.4312 	DATA 	Keypress: space
163.6317 	DATA 	Keypress: space
164.2825 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
165.0914 	EXP 	New trial (rep=21, index=0): None
165.0915 	EXP 	window1: recordFrameIntervals = False
165.0915 	EXP 	window1: recordFrameIntervals = False
165.0996 	EXP 	feedback_score: autoDraw = False
165.0997 	EXP 	window1: recordFrameIntervals = False
166.4071 	EXP 	window1: recordFrameIntervals = False
166.4071 	WARNING 	We overshot the intended duration of ITI_isi by 0.8156s. The intervening code took too long to execute.
166.4077 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
166.4081 	EXP 	New trial (rep=0, index=0): None
166.4191 	EXP 	fixed_fixation: autoDraw = True
168.9436 	DATA 	Keypress: space
169.1105 	DATA 	Keypress: space
169.2775 	DATA 	Keypress: space
169.4442 	DATA 	Keypress: space
169.4602 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
169.4606 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
169.4609 	EXP 	New trial (rep=0, index=0): None
169.4922 	EXP 	fixed_fixation: autoDraw = False
169.4922 	EXP 	feedback_score: text = 'Your trial score is 0.6. \nYour total score is 12.1'
169.4922 	EXP 	feedback_score: autoDraw = True
169.6274 	DATA 	Keypress: space
170.4622 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
171.2662 	EXP 	New trial (rep=22, index=0): None
171.2663 	EXP 	window1: recordFrameIntervals = False
171.2663 	EXP 	window1: recordFrameIntervals = False
171.2794 	EXP 	feedback_score: autoDraw = False
171.2795 	EXP 	window1: recordFrameIntervals = False
172.3835 	EXP 	window1: recordFrameIntervals = False
172.3835 	WARNING 	We overshot the intended duration of ITI_isi by 0.6172s. The intervening code took too long to execute.
172.3841 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
172.3845 	EXP 	New trial (rep=0, index=0): None
172.3985 	EXP 	fixed_fixation: autoDraw = True
174.8059 	DATA 	Keypress: space
174.9897 	DATA 	Keypress: space
175.1893 	DATA 	Keypress: space
175.3565 	DATA 	Keypress: space
175.5244 	DATA 	Keypress: space
175.5403 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
175.5407 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
175.5411 	EXP 	New trial (rep=0, index=0): None
175.5719 	EXP 	fixed_fixation: autoDraw = False
175.5719 	EXP 	feedback_score: text = 'Your trial score is 0.5. \nYour total score is 12.6'
175.5719 	EXP 	feedback_score: autoDraw = True
175.7078 	DATA 	Keypress: space
176.5418 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
177.3477 	EXP 	New trial (rep=23, index=0): None
177.3478 	EXP 	window1: recordFrameIntervals = False
177.3478 	EXP 	window1: recordFrameIntervals = False
177.3591 	EXP 	feedback_score: autoDraw = False
177.3591 	EXP 	window1: recordFrameIntervals = False
178.7264 	EXP 	window1: recordFrameIntervals = False
178.7264 	WARNING 	We overshot the intended duration of ITI_isi by 0.8785s. The intervening code took too long to execute.
178.7270 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
178.7274 	EXP 	New trial (rep=0, index=0): None
178.7454 	EXP 	fixed_fixation: autoDraw = True
180.4508 	DATA 	Keypress: space
180.6180 	DATA 	Keypress: space
180.8185 	DATA 	Keypress: space
180.9860 	DATA 	Keypress: space
181.1695 	DATA 	Keypress: space
181.3360 	DATA 	Keypress: space
181.5029 	DATA 	Keypress: space
181.7208 	DATA 	Keypress: space
182.1048 	DATA 	Keypress: space
182.1373 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
182.1376 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
182.1379 	EXP 	New trial (rep=0, index=0): None
182.1693 	EXP 	fixed_fixation: autoDraw = False
182.1693 	EXP 	feedback_score: text = 'Your trial score is 0.1. \nYour total score is 12.7'
182.1693 	EXP 	feedback_score: autoDraw = True
182.2892 	DATA 	Keypress: space
183.1394 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
183.9385 	EXP 	New trial (rep=24, index=0): None
183.9386 	EXP 	window1: recordFrameIntervals = False
183.9387 	EXP 	window1: recordFrameIntervals = False
183.9563 	EXP 	feedback_score: autoDraw = False
183.9564 	EXP 	window1: recordFrameIntervals = False
184.6507 	EXP 	window1: recordFrameIntervals = False
184.6507 	WARNING 	We overshot the intended duration of ITI_isi by 0.2120s. The intervening code took too long to execute.
184.6513 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
184.6516 	EXP 	New trial (rep=0, index=0): None
184.6580 	EXP 	fixed_fixation: autoDraw = True
187.3996 	DATA 	Keypress: space
187.6162 	DATA 	Keypress: space
187.7836 	DATA 	Keypress: space
187.8001 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
187.8006 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
187.8012 	EXP 	New trial (rep=0, index=0): None
187.8314 	EXP 	fixed_fixation: autoDraw = False
187.8314 	EXP 	feedback_score: text = 'Your trial score is 0.7. \nYour total score is 13.4'
187.8314 	EXP 	feedback_score: autoDraw = True
187.9507 	DATA 	Keypress: space
188.1347 	DATA 	Keypress: space
188.8012 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
189.6593 	EXP 	New trial (rep=25, index=0): None
189.6594 	EXP 	window1: recordFrameIntervals = False
189.6594 	EXP 	window1: recordFrameIntervals = False
189.6686 	EXP 	feedback_score: autoDraw = False
189.6687 	EXP 	window1: recordFrameIntervals = False
190.5450 	EXP 	window1: recordFrameIntervals = False
190.5451 	WARNING 	We overshot the intended duration of ITI_isi by 0.3856s. The intervening code took too long to execute.
190.5457 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
190.5460 	EXP 	New trial (rep=0, index=0): None
190.5538 	EXP 	fixed_fixation: autoDraw = True
225.8650 	DATA 	Keypress: space
225.8810 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
225.8814 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
225.8818 	EXP 	New trial (rep=0, index=0): None
225.9124 	EXP 	fixed_fixation: autoDraw = False
225.9124 	EXP 	feedback_score: text = 'Your trial score is 0.9. \nYour total score is 14.3'
225.9124 	EXP 	feedback_score: autoDraw = True
226.8825 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
227.6810 	EXP 	New trial (rep=26, index=0): None
227.6811 	EXP 	window1: recordFrameIntervals = False
227.6811 	EXP 	window1: recordFrameIntervals = False
227.6996 	EXP 	feedback_score: autoDraw = False
227.6997 	EXP 	window1: recordFrameIntervals = False
228.9456 	EXP 	window1: recordFrameIntervals = False
228.9456 	WARNING 	We overshot the intended duration of ITI_isi by 0.7645s. The intervening code took too long to execute.
228.9462 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
228.9466 	EXP 	New trial (rep=0, index=0): None
228.9522 	EXP 	fixed_fixation: autoDraw = True
231.3431 	DATA 	Keypress: space
231.6934 	DATA 	Keypress: space
231.8936 	DATA 	Keypress: space
232.0787 	DATA 	Keypress: space
232.0937 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
232.0941 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
232.0943 	EXP 	New trial (rep=0, index=0): None
232.1257 	EXP 	fixed_fixation: autoDraw = False
232.1257 	EXP 	feedback_score: text = 'Your trial score is 0.7. \nYour total score is 15.0'
232.1257 	EXP 	feedback_score: autoDraw = True
232.2781 	DATA 	Keypress: space
233.0955 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
233.8938 	EXP 	New trial (rep=27, index=0): None
233.8939 	EXP 	window1: recordFrameIntervals = False
233.8939 	EXP 	window1: recordFrameIntervals = False
233.9129 	EXP 	feedback_score: autoDraw = False
233.9130 	EXP 	window1: recordFrameIntervals = False
235.2869 	EXP 	window1: recordFrameIntervals = False
235.2869 	WARNING 	We overshot the intended duration of ITI_isi by 0.8930s. The intervening code took too long to execute.
235.2877 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
235.2882 	EXP 	New trial (rep=0, index=0): None
235.2991 	EXP 	fixed_fixation: autoDraw = True
237.5398 	DATA 	Keypress: space
237.7728 	DATA 	Keypress: space
238.0242 	DATA 	Keypress: space
238.2591 	DATA 	Keypress: space
238.5247 	DATA 	Keypress: space
238.5411 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
238.5418 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
238.5421 	EXP 	New trial (rep=0, index=0): None
238.5728 	EXP 	fixed_fixation: autoDraw = False
238.5728 	EXP 	feedback_score: text = 'Your trial score is 0.5. \nYour total score is 15.5'
238.5728 	EXP 	feedback_score: autoDraw = True
238.7595 	DATA 	Keypress: space
239.5427 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
240.3473 	EXP 	New trial (rep=28, index=0): None
240.3474 	EXP 	window1: recordFrameIntervals = False
240.3474 	EXP 	window1: recordFrameIntervals = False
240.3599 	EXP 	feedback_score: autoDraw = False
240.3600 	EXP 	window1: recordFrameIntervals = False
241.3078 	EXP 	window1: recordFrameIntervals = False
241.3078 	WARNING 	We overshot the intended duration of ITI_isi by 0.4603s. The intervening code took too long to execute.
241.3084 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
241.3087 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
241.3090 	EXP 	New trial (rep=0, index=0): None
241.3287 	EXP 	peak_fixation: autoDraw = True
245.3221 	DATA 	Keypress: space
245.5400 	DATA 	Keypress: space
245.7737 	DATA 	Keypress: space
246.0069 	DATA 	Keypress: space
246.2584 	DATA 	Keypress: space
246.4915 	DATA 	Keypress: space
246.7598 	DATA 	Keypress: space
247.0107 	DATA 	Keypress: space
247.2763 	DATA 	Keypress: space
247.5444 	DATA 	Keypress: space
247.8115 	DATA 	Keypress: space
248.0793 	DATA 	Keypress: space
250.3001 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
250.3006 	EXP 	New trial (rep=0, index=0): None
250.3312 	EXP 	peak_fixation: autoDraw = False
250.3312 	EXP 	peak_fixation: autoDraw = False
250.3312 	EXP 	feedback_score: text = 'Your trial score is -1.3. \nYour total score is 14.2'
250.3312 	EXP 	feedback_score: autoDraw = True
251.3017 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
252.1016 	EXP 	New trial (rep=29, index=0): None
252.1017 	EXP 	window1: recordFrameIntervals = False
252.1017 	EXP 	window1: recordFrameIntervals = False
252.1183 	EXP 	feedback_score: autoDraw = False
252.1190 	EXP 	window1: recordFrameIntervals = False
252.6848 	EXP 	window1: recordFrameIntervals = False
252.6848 	WARNING 	We overshot the intended duration of ITI_isi by 0.0830s. The intervening code took too long to execute.
252.6853 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
252.6857 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
252.6860 	EXP 	New trial (rep=0, index=0): None
252.7030 	EXP 	peak_fixation: autoDraw = True
255.5953 	DATA 	Keypress: space
255.8287 	DATA 	Keypress: space
256.0621 	DATA 	Keypress: space
256.3291 	DATA 	Keypress: space
256.5961 	DATA 	Keypress: space
256.8487 	DATA 	Keypress: space
257.1142 	DATA 	Keypress: space
257.3651 	DATA 	Keypress: space
257.6151 	DATA 	Keypress: space
261.6905 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
261.6910 	EXP 	New trial (rep=0, index=0): None
261.7221 	EXP 	peak_fixation: autoDraw = False
261.7221 	EXP 	peak_fixation: autoDraw = False
261.7221 	EXP 	feedback_score: text = 'Your trial score is -0.9. \nYour total score is 13.3'
261.7221 	EXP 	feedback_score: autoDraw = True
262.6921 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
263.4904 	EXP 	New trial (rep=30, index=0): None
263.4905 	EXP 	window1: recordFrameIntervals = False
263.4905 	EXP 	window1: recordFrameIntervals = False
263.5093 	EXP 	feedback_score: autoDraw = False
263.5095 	EXP 	window1: recordFrameIntervals = False
264.9435 	EXP 	window1: recordFrameIntervals = False
264.9436 	WARNING 	We overshot the intended duration of ITI_isi by 0.9530s. The intervening code took too long to execute.
264.9441 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
264.9444 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
264.9447 	EXP 	New trial (rep=0, index=0): None
264.9624 	EXP 	peak_fixation: autoDraw = True
267.3365 	DATA 	Keypress: space
267.6697 	DATA 	Keypress: space
268.0043 	DATA 	Keypress: space
268.3220 	DATA 	Keypress: space
268.6059 	DATA 	Keypress: space
270.8773 	DATA 	Keypress: space
271.0939 	DATA 	Keypress: space
273.9491 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
273.9496 	EXP 	New trial (rep=0, index=0): None
273.9814 	EXP 	peak_fixation: autoDraw = False
273.9814 	EXP 	peak_fixation: autoDraw = False
273.9814 	EXP 	feedback_score: text = 'Your trial score is -0.7. \nYour total score is 12.6'
273.9814 	EXP 	feedback_score: autoDraw = True
274.9516 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
275.7480 	EXP 	New trial (rep=31, index=0): None
275.7481 	EXP 	window1: recordFrameIntervals = False
275.7481 	EXP 	window1: recordFrameIntervals = False
275.7518 	EXP 	feedback_score: autoDraw = False
275.7519 	EXP 	window1: recordFrameIntervals = False
276.5364 	EXP 	window1: recordFrameIntervals = False
276.5365 	WARNING 	We overshot the intended duration of ITI_isi by 0.2883s. The intervening code took too long to execute.
276.5370 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
276.5374 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
276.5377 	EXP 	New trial (rep=0, index=0): None
276.5538 	EXP 	peak_fixation: autoDraw = True
278.4761 	DATA 	Keypress: space
279.0450 	DATA 	Keypress: space
279.4955 	DATA 	Keypress: space
279.8628 	DATA 	Keypress: space
280.1970 	DATA 	Keypress: space
280.5306 	DATA 	Keypress: space
282.5355 	DATA 	Keypress: space
282.7728 	DATA 	Keypress: space
283.0195 	DATA 	Keypress: space
285.5406 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
285.5410 	EXP 	New trial (rep=0, index=0): None
285.5729 	EXP 	peak_fixation: autoDraw = False
285.5729 	EXP 	peak_fixation: autoDraw = False
285.5729 	EXP 	feedback_score: text = 'Your trial score is -0.9. \nYour total score is 11.7'
285.5729 	EXP 	feedback_score: autoDraw = True
286.5430 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
287.3507 	EXP 	New trial (rep=32, index=0): None
287.3508 	EXP 	window1: recordFrameIntervals = False
287.3509 	EXP 	window1: recordFrameIntervals = False
287.3600 	EXP 	feedback_score: autoDraw = False
287.3601 	EXP 	window1: recordFrameIntervals = False
287.9219 	EXP 	window1: recordFrameIntervals = False
287.9220 	WARNING 	We overshot the intended duration of ITI_isi by 0.0711s. The intervening code took too long to execute.
287.9228 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
287.9233 	EXP 	New trial (rep=0, index=0): None
287.9278 	EXP 	fixed_fixation: autoDraw = True
290.4854 	DATA 	Keypress: space
290.7019 	DATA 	Keypress: space
290.9368 	DATA 	Keypress: space
290.9528 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
290.9532 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
290.9536 	EXP 	New trial (rep=0, index=0): None
290.9846 	EXP 	fixed_fixation: autoDraw = False
290.9846 	EXP 	feedback_score: text = 'Your trial score is 0.8. \nYour total score is 12.5'
290.9846 	EXP 	feedback_score: autoDraw = True
291.1872 	DATA 	Keypress: space
291.9540 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
292.7614 	EXP 	New trial (rep=33, index=0): None
292.7615 	EXP 	window1: recordFrameIntervals = False
292.7616 	EXP 	window1: recordFrameIntervals = False
292.7716 	EXP 	feedback_score: autoDraw = False
292.7717 	EXP 	window1: recordFrameIntervals = False
293.4683 	EXP 	window1: recordFrameIntervals = False
293.4684 	WARNING 	We overshot the intended duration of ITI_isi by 0.2068s. The intervening code took too long to execute.
293.4689 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
293.4693 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
293.4696 	EXP 	New trial (rep=0, index=0): None
293.4898 	EXP 	peak_fixation: autoDraw = True
296.0318 	DATA 	Keypress: space
296.2980 	DATA 	Keypress: space
296.5338 	DATA 	Keypress: space
296.7499 	DATA 	Keypress: space
296.9654 	DATA 	Keypress: space
297.2167 	DATA 	Keypress: space
297.4504 	DATA 	Keypress: space
297.6841 	DATA 	Keypress: space
297.9352 	DATA 	Keypress: space
302.4602 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
302.4605 	EXP 	New trial (rep=0, index=0): None
302.4922 	EXP 	peak_fixation: autoDraw = False
302.4922 	EXP 	peak_fixation: autoDraw = False
302.4922 	EXP 	feedback_score: text = 'Your trial score is -1.0. \nYour total score is 11.5'
302.4922 	EXP 	feedback_score: autoDraw = True
303.4624 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
304.2887 	EXP 	New trial (rep=34, index=0): None
304.2888 	EXP 	window1: recordFrameIntervals = False
304.2889 	EXP 	window1: recordFrameIntervals = False
304.2962 	EXP 	feedback_score: autoDraw = False
304.2963 	EXP 	window1: recordFrameIntervals = False
305.3199 	EXP 	window1: recordFrameIntervals = False
305.3200 	WARNING 	We overshot the intended duration of ITI_isi by 0.5311s. The intervening code took too long to execute.
305.3205 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
305.3208 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
305.3212 	EXP 	New trial (rep=0, index=0): None
305.3319 	EXP 	peak_fixation: autoDraw = True
307.2706 	DATA 	Keypress: space
307.5055 	DATA 	Keypress: space
307.6894 	DATA 	Keypress: space
307.9392 	DATA 	Keypress: space
308.1232 	DATA 	Keypress: space
308.3405 	DATA 	Keypress: space
308.5738 	DATA 	Keypress: space
308.8248 	DATA 	Keypress: space
309.0413 	DATA 	Keypress: space
309.2928 	DATA 	Keypress: space
309.5090 	DATA 	Keypress: space
309.7937 	DATA 	Keypress: space
314.3198 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
314.3203 	EXP 	New trial (rep=0, index=0): None
314.3509 	EXP 	peak_fixation: autoDraw = False
314.3509 	EXP 	peak_fixation: autoDraw = False
314.3509 	EXP 	feedback_score: text = 'Your trial score is -1.2. \nYour total score is 10.3'
314.3509 	EXP 	feedback_score: autoDraw = True
315.3209 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
316.1145 	EXP 	New trial (rep=35, index=0): None
316.1146 	EXP 	window1: recordFrameIntervals = False
316.1146 	EXP 	window1: recordFrameIntervals = False
316.1213 	EXP 	feedback_score: autoDraw = False
316.1214 	EXP 	window1: recordFrameIntervals = False
317.2686 	EXP 	window1: recordFrameIntervals = False
317.2686 	WARNING 	We overshot the intended duration of ITI_isi by 0.6539s. The intervening code took too long to execute.
317.2692 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
317.2695 	EXP 	New trial (rep=0, index=0): None
317.2905 	EXP 	fixed_fixation: autoDraw = True
320.3820 	DATA 	Keypress: space
320.3986 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
320.3989 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
320.3992 	EXP 	New trial (rep=0, index=0): None
320.4305 	EXP 	fixed_fixation: autoDraw = False
320.4305 	EXP 	feedback_score: text = 'Your trial score is 1. \nYour total score is 11.3'
320.4305 	EXP 	feedback_score: autoDraw = True
320.5998 	DATA 	Keypress: space
320.8839 	DATA 	Keypress: space
321.3999 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
322.2484 	EXP 	New trial (rep=36, index=0): None
322.2485 	EXP 	window1: recordFrameIntervals = False
322.2485 	EXP 	window1: recordFrameIntervals = False
322.2677 	EXP 	feedback_score: autoDraw = False
322.2686 	EXP 	window1: recordFrameIntervals = False
323.2830 	EXP 	window1: recordFrameIntervals = False
323.2831 	WARNING 	We overshot the intended duration of ITI_isi by 0.5345s. The intervening code took too long to execute.
323.2836 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
323.2839 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
323.2842 	EXP 	New trial (rep=0, index=0): None
323.3033 	EXP 	peak_fixation: autoDraw = True
326.3622 	DATA 	Keypress: space
326.5969 	DATA 	Keypress: space
326.7968 	DATA 	Keypress: space
327.0137 	DATA 	Keypress: space
327.2308 	DATA 	Keypress: space
327.4644 	DATA 	Keypress: space
327.6818 	DATA 	Keypress: space
327.9153 	DATA 	Keypress: space
328.1322 	DATA 	Keypress: space
328.4001 	DATA 	Keypress: space
332.2747 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
332.2753 	EXP 	New trial (rep=0, index=0): None
332.3058 	EXP 	peak_fixation: autoDraw = False
332.3058 	EXP 	peak_fixation: autoDraw = False
332.3058 	EXP 	feedback_score: text = 'Your trial score is -1.1. \nYour total score is 10.2'
332.3058 	EXP 	feedback_score: autoDraw = True
333.2758 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
334.0980 	EXP 	New trial (rep=37, index=0): None
334.0982 	EXP 	window1: recordFrameIntervals = False
334.0982 	EXP 	window1: recordFrameIntervals = False
334.1095 	EXP 	feedback_score: autoDraw = False
334.1096 	EXP 	window1: recordFrameIntervals = False
335.5006 	EXP 	window1: recordFrameIntervals = False
335.5007 	WARNING 	We overshot the intended duration of ITI_isi by 0.9024s. The intervening code took too long to execute.
335.5013 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
335.5016 	EXP 	New trial (rep=0, index=0): None
335.5126 	EXP 	fixed_fixation: autoDraw = True
338.1706 	DATA 	Keypress: space
338.4044 	DATA 	Keypress: space
338.6217 	DATA 	Keypress: space
338.6382 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
338.6387 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
338.6392 	EXP 	New trial (rep=0, index=0): None
338.6694 	EXP 	fixed_fixation: autoDraw = False
338.6694 	EXP 	feedback_score: text = 'Your trial score is 0.8. \nYour total score is 11.0'
338.6694 	EXP 	feedback_score: autoDraw = True
338.8388 	DATA 	Keypress: space
339.6392 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
340.4365 	EXP 	New trial (rep=38, index=0): None
340.4366 	EXP 	window1: recordFrameIntervals = False
340.4366 	EXP 	window1: recordFrameIntervals = False
340.4378 	DATA 	Keypress: escape
