11.6233 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor instance at 0x10f453320>, name='window1', pos=[0, 0], screen=0, size=array([1280,  800]), stereo=False, units=u'norm', useFBO=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
140.1349 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
140.1354 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
140.1359 	EXP 	New trial (rep=0, index=0): None
140.1661 	EXP 	fixed_fixation: autoDraw = False
140.1661 	EXP 	feedback_score: text = 'Your trial score is 0.5. \nYour total score is 13.0'
140.1661 	EXP 	feedback_score: autoDraw = True
140.3533 	DATA 	Keypress: space
140.6196 	DATA 	Keypress: space
140.8533 	DATA 	Keypress: space
141.0886 	DATA 	Keypress: space
141.1359 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
141.9556 	EXP 	New trial (rep=20, index=0): None
141.9557 	EXP 	window1: recordFrameIntervals = False
141.9557 	EXP 	window1: recordFrameIntervals = False
141.9700 	EXP 	feedback_score: autoDraw = False
141.9705 	EXP 	window1: recordFrameIntervals = False
142.6503 	EXP 	window1: recordFrameIntervals = False
142.6503 	WARNING 	We overshot the intended duration of ITI_isi by 0.1946s. The intervening code took too long to execute.
142.6509 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
142.6512 	EXP 	New trial (rep=0, index=0): None
142.6714 	EXP 	fixed_fixation: autoDraw = True
144.9790 	DATA 	Keypress: space
145.1813 	DATA 	Keypress: space
145.3963 	DATA 	Keypress: space
145.6136 	DATA 	Keypress: space
145.8639 	DATA 	Keypress: space
145.8804 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
145.8809 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
145.8814 	EXP 	New trial (rep=0, index=0): None
145.9117 	EXP 	fixed_fixation: autoDraw = False
145.9117 	EXP 	feedback_score: text = 'Your trial score is 0.5. \nYour total score is 13.5'
145.9117 	EXP 	feedback_score: autoDraw = True
146.0814 	DATA 	Keypress: space
146.8812 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
147.7087 	EXP 	New trial (rep=21, index=0): None
147.7088 	EXP 	window1: recordFrameIntervals = False
147.7088 	EXP 	window1: recordFrameIntervals = False
147.7155 	EXP 	feedback_score: autoDraw = False
147.7156 	EXP 	window1: recordFrameIntervals = False
149.1382 	EXP 	window1: recordFrameIntervals = False
149.1382 	WARNING 	We overshot the intended duration of ITI_isi by 0.9294s. The intervening code took too long to execute.
149.1388 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
149.1392 	EXP 	New trial (rep=0, index=0): None
149.1519 	EXP 	fixed_fixation: autoDraw = True
151.5761 	DATA 	Keypress: space
151.8111 	DATA 	Keypress: space
152.2778 	DATA 	Keypress: space
152.2953 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
152.2958 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
152.2963 	EXP 	New trial (rep=0, index=0): None
152.3252 	EXP 	fixed_fixation: autoDraw = False
152.3252 	EXP 	feedback_score: text = 'Your trial score is 0.7. \nYour total score is 14.2'
152.3252 	EXP 	feedback_score: autoDraw = True
152.4613 	DATA 	Keypress: space
153.2960 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
154.0972 	EXP 	New trial (rep=22, index=0): None
154.0973 	EXP 	window1: recordFrameIntervals = False
154.0973 	EXP 	window1: recordFrameIntervals = False
154.1125 	EXP 	feedback_score: autoDraw = False
154.1125 	EXP 	feedback_score: autoDraw = False
154.1125 	EXP 	window1: recordFrameIntervals = False
155.4463 	EXP 	window1: recordFrameIntervals = False
155.4464 	WARNING 	We overshot the intended duration of ITI_isi by 0.8490s. The intervening code took too long to execute.
155.4469 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
155.4472 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
155.4475 	EXP 	New trial (rep=0, index=0): None
155.4654 	EXP 	peak_fixation: autoDraw = True
157.7059 	DATA 	Keypress: space
157.9409 	DATA 	Keypress: space
158.1568 	DATA 	Keypress: space
158.4073 	DATA 	Keypress: space
158.6245 	DATA 	Keypress: space
158.8256 	DATA 	Keypress: space
159.0748 	DATA 	Keypress: space
159.3089 	DATA 	Keypress: space
159.5097 	DATA 	Keypress: space
159.7435 	DATA 	Keypress: space
159.9608 	DATA 	Keypress: space
160.1779 	DATA 	Keypress: space
160.4119 	DATA 	Keypress: space
164.4529 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
164.4534 	EXP 	New trial (rep=0, index=0): None
164.4846 	EXP 	peak_fixation: autoDraw = False
164.4846 	EXP 	peak_fixation: autoDraw = False
164.4846 	EXP 	feedback_score: text = 'Your trial score is -1.4. \nYour total score is 12.8'
164.4846 	EXP 	feedback_score: autoDraw = True
165.4550 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
166.2505 	EXP 	New trial (rep=23, index=0): None
166.2506 	EXP 	window1: recordFrameIntervals = False
166.2506 	EXP 	window1: recordFrameIntervals = False
166.2550 	EXP 	feedback_score: autoDraw = False
166.2551 	EXP 	window1: recordFrameIntervals = False
167.7253 	EXP 	window1: recordFrameIntervals = False
167.7253 	WARNING 	We overshot the intended duration of ITI_isi by 0.9747s. The intervening code took too long to execute.
167.7259 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
167.7262 	EXP 	New trial (rep=0, index=0): None
167.7416 	EXP 	fixed_fixation: autoDraw = True
169.9346 	DATA 	Keypress: space
170.1323 	DATA 	Keypress: space
170.2990 	DATA 	Keypress: space
170.4659 	DATA 	Keypress: space
170.8183 	DATA 	Keypress: space
170.8494 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
170.8498 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
170.8500 	EXP 	New trial (rep=0, index=0): None
170.8813 	EXP 	fixed_fixation: autoDraw = False
170.8813 	EXP 	feedback_score: text = 'Your trial score is 0.6. \nYour total score is 13.4'
170.8813 	EXP 	feedback_score: autoDraw = True
170.9861 	DATA 	Keypress: space
171.8513 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
172.6557 	EXP 	New trial (rep=24, index=0): None
172.6558 	EXP 	window1: recordFrameIntervals = False
172.6558 	EXP 	window1: recordFrameIntervals = False
172.6687 	EXP 	feedback_score: autoDraw = False
172.6691 	EXP 	window1: recordFrameIntervals = False
173.8637 	EXP 	window1: recordFrameIntervals = False
173.8638 	WARNING 	We overshot the intended duration of ITI_isi by 0.7079s. The intervening code took too long to execute.
173.8643 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
173.8647 	EXP 	New trial (rep=0, index=0): None
173.8713 	EXP 	fixed_fixation: autoDraw = True
177.4307 	DATA 	Keypress: space
177.4476 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
177.4481 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
177.4487 	EXP 	New trial (rep=0, index=0): None
177.4787 	EXP 	fixed_fixation: autoDraw = False
177.4787 	EXP 	feedback_score: text = 'Your trial score is 0.9. \nYour total score is 14.3'
177.4787 	EXP 	feedback_score: autoDraw = True
177.6484 	DATA 	Keypress: space
177.8819 	DATA 	Keypress: space
178.4482 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
179.2543 	EXP 	New trial (rep=25, index=0): None
179.2544 	EXP 	window1: recordFrameIntervals = False
179.2544 	EXP 	window1: recordFrameIntervals = False
179.2662 	EXP 	feedback_score: autoDraw = False
179.2663 	EXP 	window1: recordFrameIntervals = False
180.4632 	EXP 	window1: recordFrameIntervals = False
180.4632 	WARNING 	We overshot the intended duration of ITI_isi by 0.7088s. The intervening code took too long to execute.
180.4638 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
180.4642 	EXP 	New trial (rep=0, index=0): None
180.4853 	EXP 	fixed_fixation: autoDraw = True
183.5110 	DATA 	Keypress: space
183.5274 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
183.5278 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
183.5283 	EXP 	New trial (rep=0, index=0): None
183.5585 	EXP 	fixed_fixation: autoDraw = False
183.5585 	EXP 	feedback_score: text = 'Your trial score is 0.9. \nYour total score is 15.2'
183.5585 	EXP 	feedback_score: autoDraw = True
183.7282 	DATA 	Keypress: space
184.5283 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
185.3342 	EXP 	New trial (rep=26, index=0): None
185.3343 	EXP 	window1: recordFrameIntervals = False
185.3343 	EXP 	window1: recordFrameIntervals = False
185.3456 	EXP 	feedback_score: autoDraw = False
185.3458 	EXP 	window1: recordFrameIntervals = False
186.0878 	EXP 	window1: recordFrameIntervals = False
186.0878 	WARNING 	We overshot the intended duration of ITI_isi by 0.2534s. The intervening code took too long to execute.
186.0884 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
186.0887 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
186.0890 	EXP 	New trial (rep=0, index=0): None
186.0972 	EXP 	peak_fixation: autoDraw = True
188.3408 	DATA 	Keypress: space
188.5552 	DATA 	Keypress: space
188.7716 	DATA 	Keypress: space
188.9717 	DATA 	Keypress: space
189.1897 	DATA 	Keypress: space
189.4235 	DATA 	Keypress: space
189.6080 	DATA 	Keypress: space
189.8077 	DATA 	Keypress: space
189.9909 	DATA 	Keypress: space
190.1920 	DATA 	Keypress: space
190.3588 	DATA 	Keypress: space
190.5423 	DATA 	Keypress: space
190.7430 	DATA 	Keypress: space
193.9995 	DATA 	Keypress: space
194.1829 	DATA 	Keypress: space
195.0855 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
195.0860 	EXP 	New trial (rep=0, index=0): None
195.1165 	EXP 	peak_fixation: autoDraw = False
195.1165 	EXP 	peak_fixation: autoDraw = False
195.1165 	EXP 	feedback_score: text = 'Your trial score is -1.6. \nYour total score is 13.6'
195.1165 	EXP 	feedback_score: autoDraw = True
196.0867 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
196.8874 	EXP 	New trial (rep=27, index=0): None
196.8875 	EXP 	window1: recordFrameIntervals = False
196.8875 	EXP 	window1: recordFrameIntervals = False
196.9036 	EXP 	feedback_score: autoDraw = False
196.9037 	EXP 	window1: recordFrameIntervals = False
197.4896 	EXP 	window1: recordFrameIntervals = False
197.4896 	WARNING 	We overshot the intended duration of ITI_isi by 0.1020s. The intervening code took too long to execute.
197.4901 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
197.4904 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
197.4908 	EXP 	New trial (rep=0, index=0): None
197.5049 	EXP 	peak_fixation: autoDraw = True
200.0791 	DATA 	Keypress: space
200.2965 	DATA 	Keypress: space
200.4803 	DATA 	Keypress: space
200.6808 	DATA 	Keypress: space
200.8645 	DATA 	Keypress: space
201.0814 	DATA 	Keypress: space
201.2659 	DATA 	Keypress: space
201.4653 	DATA 	Keypress: space
201.6491 	DATA 	Keypress: space
201.8662 	DATA 	Keypress: space
202.0333 	DATA 	Keypress: space
202.2006 	DATA 	Keypress: space
202.4006 	DATA 	Keypress: space
206.4922 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
206.4925 	EXP 	New trial (rep=0, index=0): None
206.5242 	EXP 	peak_fixation: autoDraw = False
206.5242 	EXP 	peak_fixation: autoDraw = False
206.5242 	EXP 	feedback_score: text = 'Your trial score is -1.3. \nYour total score is 12.3'
206.5242 	EXP 	feedback_score: autoDraw = True
207.4946 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
208.2892 	EXP 	New trial (rep=28, index=0): None
208.2893 	EXP 	window1: recordFrameIntervals = False
208.2893 	EXP 	window1: recordFrameIntervals = False
208.2945 	EXP 	feedback_score: autoDraw = False
208.2946 	EXP 	window1: recordFrameIntervals = False
209.5870 	EXP 	window1: recordFrameIntervals = False
209.5871 	WARNING 	We overshot the intended duration of ITI_isi by 0.7977s. The intervening code took too long to execute.
209.5876 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
209.5880 	EXP 	New trial (rep=0, index=0): None
209.5973 	EXP 	fixed_fixation: autoDraw = True
213.0069 	DATA 	Keypress: space
213.0234 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
213.0239 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
213.0244 	EXP 	New trial (rep=0, index=0): None
213.0547 	EXP 	fixed_fixation: autoDraw = False
213.0547 	EXP 	feedback_score: text = 'Your trial score is 1. \nYour total score is 13.3'
213.0547 	EXP 	feedback_score: autoDraw = True
213.2252 	DATA 	Keypress: space
213.3903 	DATA 	Keypress: space
213.5753 	DATA 	Keypress: space
213.7605 	DATA 	Keypress: space
213.9425 	DATA 	Keypress: space
214.0240 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
214.8481 	EXP 	New trial (rep=29, index=0): None
214.8482 	EXP 	window1: recordFrameIntervals = False
214.8483 	EXP 	window1: recordFrameIntervals = False
214.8585 	EXP 	feedback_score: autoDraw = False
214.8586 	EXP 	window1: recordFrameIntervals = False
216.2449 	EXP 	window1: recordFrameIntervals = False
216.2449 	WARNING 	We overshot the intended duration of ITI_isi by 0.8966s. The intervening code took too long to execute.
216.2455 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
216.2458 	EXP 	New trial (rep=0, index=0): None
216.2615 	EXP 	fixed_fixation: autoDraw = True
218.0509 	DATA 	Keypress: space
218.2366 	DATA 	Keypress: space
218.4184 	DATA 	Keypress: space
220.5897 	DATA 	Keypress: space
220.6058 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
220.6062 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
220.6065 	EXP 	New trial (rep=0, index=0): None
220.6374 	EXP 	fixed_fixation: autoDraw = False
220.6374 	EXP 	feedback_score: text = 'Your trial score is 0.6. \nYour total score is 13.9'
220.6374 	EXP 	feedback_score: autoDraw = True
220.9242 	DATA 	Keypress: space
221.6074 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
222.4059 	EXP 	New trial (rep=30, index=0): None
222.4060 	EXP 	window1: recordFrameIntervals = False
222.4061 	EXP 	window1: recordFrameIntervals = False
222.4246 	EXP 	feedback_score: autoDraw = False
222.4254 	EXP 	window1: recordFrameIntervals = False
223.8809 	EXP 	window1: recordFrameIntervals = False
223.8809 	WARNING 	We overshot the intended duration of ITI_isi by 0.9748s. The intervening code took too long to execute.
223.8815 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
223.8818 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
223.8821 	EXP 	New trial (rep=0, index=0): None
223.8945 	EXP 	peak_fixation: autoDraw = True
226.4850 	DATA 	Keypress: space
226.7187 	DATA 	Keypress: space
226.9025 	DATA 	Keypress: space
227.1038 	DATA 	Keypress: space
227.2874 	DATA 	Keypress: space
227.4884 	DATA 	Keypress: space
227.8882 	DATA 	Keypress: space
228.0892 	DATA 	Keypress: space
228.2568 	DATA 	Keypress: space
228.4231 	DATA 	Keypress: space
228.5903 	DATA 	Keypress: space
232.8828 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
232.8835 	EXP 	New trial (rep=0, index=0): None
232.9137 	EXP 	peak_fixation: autoDraw = False
232.9137 	EXP 	peak_fixation: autoDraw = False
232.9137 	EXP 	feedback_score: text = 'Your trial score is -1.2. \nYour total score is 12.7'
232.9137 	EXP 	feedback_score: autoDraw = True
233.8835 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
234.6797 	EXP 	New trial (rep=31, index=0): None
234.6798 	EXP 	window1: recordFrameIntervals = False
234.6798 	EXP 	window1: recordFrameIntervals = False
234.6841 	EXP 	feedback_score: autoDraw = False
234.6842 	EXP 	window1: recordFrameIntervals = False
235.3995 	EXP 	window1: recordFrameIntervals = False
235.3995 	WARNING 	We overshot the intended duration of ITI_isi by 0.2196s. The intervening code took too long to execute.
235.4000 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
235.4004 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
235.4007 	EXP 	New trial (rep=0, index=0): None
235.4190 	EXP 	peak_fixation: autoDraw = True
239.2292 	DATA 	Keypress: space
239.4458 	DATA 	Keypress: space
239.6467 	DATA 	Keypress: space
239.8305 	DATA 	Keypress: space
240.0304 	DATA 	Keypress: space
240.2145 	DATA 	Keypress: space
240.4156 	DATA 	Keypress: space
240.5983 	DATA 	Keypress: space
240.7995 	DATA 	Keypress: space
240.9826 	DATA 	Keypress: space
241.1998 	DATA 	Keypress: space
244.3897 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
244.3900 	EXP 	New trial (rep=0, index=0): None
244.4217 	EXP 	peak_fixation: autoDraw = False
244.4217 	EXP 	peak_fixation: autoDraw = False
244.4217 	EXP 	feedback_score: text = 'Your trial score is -1.1. \nYour total score is 11.6'
244.4217 	EXP 	feedback_score: autoDraw = True
245.3918 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
246.1948 	EXP 	New trial (rep=32, index=0): None
246.1949 	EXP 	window1: recordFrameIntervals = False
246.1949 	EXP 	window1: recordFrameIntervals = False
246.2086 	EXP 	feedback_score: autoDraw = False
246.2087 	EXP 	window1: recordFrameIntervals = False
246.8101 	EXP 	window1: recordFrameIntervals = False
246.8101 	WARNING 	We overshot the intended duration of ITI_isi by 0.1151s. The intervening code took too long to execute.
246.8109 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
246.8114 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
246.8118 	EXP 	New trial (rep=0, index=0): None
246.8268 	EXP 	peak_fixation: autoDraw = True
249.7849 	DATA 	Keypress: space
252.0736 	DATA 	Keypress: space
254.6457 	DATA 	Keypress: space
255.0634 	DATA 	Keypress: space
255.5135 	DATA 	Keypress: space
255.8140 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
255.8144 	EXP 	New trial (rep=0, index=0): None
255.8459 	EXP 	peak_fixation: autoDraw = False
255.8459 	EXP 	peak_fixation: autoDraw = False
255.8459 	EXP 	feedback_score: text = 'Your trial score is -0.5. \nYour total score is 11.1'
255.8459 	EXP 	feedback_score: autoDraw = True
256.8155 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
257.6279 	EXP 	New trial (rep=33, index=0): None
257.6280 	EXP 	window1: recordFrameIntervals = False
257.6281 	EXP 	window1: recordFrameIntervals = False
257.6330 	EXP 	feedback_score: autoDraw = False
257.6331 	EXP 	window1: recordFrameIntervals = False
259.1132 	EXP 	window1: recordFrameIntervals = False
259.1132 	WARNING 	We overshot the intended duration of ITI_isi by 0.9851s. The intervening code took too long to execute.
259.1138 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
259.1141 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
259.1144 	EXP 	New trial (rep=0, index=0): None
259.1195 	EXP 	peak_fixation: autoDraw = True
262.3122 	DATA 	Keypress: space
262.5292 	DATA 	Keypress: space
262.7129 	DATA 	Keypress: space
262.9135 	DATA 	Keypress: space
263.0966 	DATA 	Keypress: space
263.2987 	DATA 	Keypress: space
263.4641 	DATA 	Keypress: space
263.6477 	DATA 	Keypress: space
263.8647 	DATA 	Keypress: space
264.0654 	DATA 	Keypress: space
264.2324 	DATA 	Keypress: space
264.4167 	DATA 	Keypress: space
264.5836 	DATA 	Keypress: space
264.7506 	DATA 	Keypress: space
264.9678 	DATA 	Keypress: space
268.1076 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
268.1081 	EXP 	New trial (rep=0, index=0): None
268.1387 	EXP 	peak_fixation: autoDraw = False
268.1387 	EXP 	peak_fixation: autoDraw = False
268.1387 	EXP 	feedback_score: text = 'Your trial score is -1.5. \nYour total score is 9.6'
268.1387 	EXP 	feedback_score: autoDraw = True
269.1091 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
269.9133 	EXP 	New trial (rep=34, index=0): None
269.9134 	EXP 	window1: recordFrameIntervals = False
269.9134 	EXP 	window1: recordFrameIntervals = False
269.9258 	EXP 	feedback_score: autoDraw = False
269.9259 	EXP 	window1: recordFrameIntervals = False
271.1701 	EXP 	window1: recordFrameIntervals = False
271.1701 	WARNING 	We overshot the intended duration of ITI_isi by 0.7566s. The intervening code took too long to execute.
271.1707 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
271.1710 	EXP 	New trial (rep=0, index=0): None
271.1785 	EXP 	fixed_fixation: autoDraw = True
275.1228 	DATA 	Keypress: space
275.1390 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
275.1396 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
275.1401 	EXP 	New trial (rep=0, index=0): None
275.1703 	EXP 	fixed_fixation: autoDraw = False
275.1703 	EXP 	feedback_score: text = 'Your trial score is 1. \nYour total score is 10.6'
275.1703 	EXP 	feedback_score: autoDraw = True
275.3392 	DATA 	Keypress: space
275.5562 	DATA 	Keypress: space
276.1400 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
276.9951 	EXP 	New trial (rep=35, index=0): None
276.9952 	EXP 	window1: recordFrameIntervals = False
276.9952 	EXP 	window1: recordFrameIntervals = False
277.0076 	EXP 	feedback_score: autoDraw = False
277.0077 	EXP 	window1: recordFrameIntervals = False
277.6388 	EXP 	window1: recordFrameIntervals = False
277.6389 	WARNING 	We overshot the intended duration of ITI_isi by 0.1436s. The intervening code took too long to execute.
277.6394 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
277.6398 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
277.6401 	EXP 	New trial (rep=0, index=0): None
277.6590 	EXP 	peak_fixation: autoDraw = True
280.9844 	DATA 	Keypress: space
281.2200 	DATA 	Keypress: space
281.4195 	DATA 	Keypress: space
281.6362 	DATA 	Keypress: space
281.8203 	DATA 	Keypress: space
282.0062 	DATA 	Keypress: space
282.2048 	DATA 	Keypress: space
282.3899 	DATA 	Keypress: space
282.6045 	DATA 	Keypress: space
282.8049 	DATA 	Keypress: space
283.0389 	DATA 	Keypress: space
283.2401 	DATA 	Keypress: space
283.4075 	DATA 	Keypress: space
283.5900 	DATA 	Keypress: space
283.7911 	DATA 	Keypress: space
286.6305 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
286.6310 	EXP 	New trial (rep=0, index=0): None
286.6615 	EXP 	peak_fixation: autoDraw = False
286.6615 	EXP 	peak_fixation: autoDraw = False
286.6615 	EXP 	feedback_score: text = 'Your trial score is -1.6. \nYour total score is 9.0'
286.6615 	EXP 	feedback_score: autoDraw = True
287.6320 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
288.4308 	EXP 	New trial (rep=36, index=0): None
288.4309 	EXP 	window1: recordFrameIntervals = False
288.4309 	EXP 	window1: recordFrameIntervals = False
288.4486 	EXP 	feedback_score: autoDraw = False
288.4487 	EXP 	window1: recordFrameIntervals = False
289.8215 	EXP 	window1: recordFrameIntervals = False
289.8215 	WARNING 	We overshot the intended duration of ITI_isi by 0.8905s. The intervening code took too long to execute.
289.8220 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
289.8224 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
289.8227 	EXP 	New trial (rep=0, index=0): None
289.8349 	EXP 	peak_fixation: autoDraw = True
293.1946 	DATA 	Keypress: space
293.4107 	DATA 	Keypress: space
293.5953 	DATA 	Keypress: space
293.8310 	DATA 	Keypress: space
294.0296 	DATA 	Keypress: space
294.8142 	DATA 	Keypress: space
295.0652 	DATA 	Keypress: space
297.3869 	DATA 	Keypress: space
297.6034 	DATA 	Keypress: space
297.7876 	DATA 	Keypress: space
298.0051 	DATA 	Keypress: space
298.8228 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
298.8234 	EXP 	New trial (rep=0, index=0): None
298.8539 	EXP 	peak_fixation: autoDraw = False
298.8539 	EXP 	peak_fixation: autoDraw = False
298.8539 	EXP 	feedback_score: text = 'Your trial score is -1.1. \nYour total score is 7.9'
298.8539 	EXP 	feedback_score: autoDraw = True
299.8243 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
300.6300 	EXP 	New trial (rep=37, index=0): None
300.6301 	EXP 	window1: recordFrameIntervals = False
300.6301 	EXP 	window1: recordFrameIntervals = False
300.6413 	EXP 	feedback_score: autoDraw = False
300.6414 	EXP 	window1: recordFrameIntervals = False
302.0454 	EXP 	window1: recordFrameIntervals = False
302.0454 	WARNING 	We overshot the intended duration of ITI_isi by 0.9153s. The intervening code took too long to execute.
302.0461 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
302.0464 	EXP 	New trial (rep=0, index=0): None
302.0610 	EXP 	fixed_fixation: autoDraw = True
304.6022 	DATA 	Keypress: space
304.8192 	DATA 	Keypress: space
305.0189 	DATA 	Keypress: space
305.2034 	DATA 	Keypress: space
305.2196 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
305.2200 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
305.2204 	EXP 	New trial (rep=0, index=0): None
305.2511 	EXP 	fixed_fixation: autoDraw = False
305.2511 	EXP 	feedback_score: text = 'Your trial score is 0.7. \nYour total score is 8.6'
305.2511 	EXP 	feedback_score: autoDraw = True
305.4205 	DATA 	Keypress: space
305.6209 	DATA 	Keypress: space
305.8047 	DATA 	Keypress: space
306.0213 	DATA 	Keypress: space
306.2208 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
307.0181 	EXP 	New trial (rep=38, index=0): None
307.0182 	EXP 	window1: recordFrameIntervals = False
307.0183 	EXP 	window1: recordFrameIntervals = False
307.0382 	EXP 	feedback_score: autoDraw = False
307.0383 	EXP 	window1: recordFrameIntervals = False
307.9594 	EXP 	window1: recordFrameIntervals = False
307.9594 	WARNING 	We overshot the intended duration of ITI_isi by 0.4411s. The intervening code took too long to execute.
307.9600 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
307.9603 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
307.9606 	EXP 	New trial (rep=0, index=0): None
307.9736 	EXP 	peak_fixation: autoDraw = True
312.5019 	DATA 	Keypress: space
312.7193 	DATA 	Keypress: space
312.9198 	DATA 	Keypress: space
313.1036 	DATA 	Keypress: space
313.2711 	DATA 	Keypress: space
313.4707 	DATA 	Keypress: space
313.6874 	DATA 	Keypress: space
313.8722 	DATA 	Keypress: space
314.0564 	DATA 	Keypress: space
314.3220 	DATA 	Keypress: space
316.2121 	DATA 	Keypress: space
316.9613 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
316.9617 	EXP 	New trial (rep=0, index=0): None
316.9928 	EXP 	peak_fixation: autoDraw = False
316.9928 	EXP 	peak_fixation: autoDraw = False
316.9928 	EXP 	feedback_score: text = 'Your trial score is -1.2. \nYour total score is 7.4'
316.9928 	EXP 	feedback_score: autoDraw = True
317.9629 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
318.7660 	EXP 	New trial (rep=39, index=0): None
318.7661 	EXP 	window1: recordFrameIntervals = False
318.7661 	EXP 	window1: recordFrameIntervals = False
318.7798 	EXP 	feedback_score: autoDraw = False
318.7800 	EXP 	window1: recordFrameIntervals = False
